"4364";"12.11.2020";"Проект Закону про платіжні послуги";"Друге читання – 14.04.2021";21;0;2;14;4;1;0;"Задорожній Микола Миколайович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
3969;"07.08.2020";"Проект Закону про внесення змін до Водного кодексу України щодо уточнення переліку первинних водокористувачів";"Друге читання – 31.03.2021";1;0;1;0;0;0;0;"Задорожний Андрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
5009;"03.02.2021";"Проект Закону про внесення змін до деяких законодавчих актів України щодо спрощення приєднання до електричних мереж";"Друге читання – 09.07.2021";6;0;1;5;0;0;0;"Задорожний Андрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3648";"12.06.2020";"Проект Закону про безпеку та якість донорської крові та компонентів крові";"Друге читання – 02.09.2020";3;0;3;0;0;0;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3648";"12.06.2020";"Проект Закону про безпеку та якість донорської крові та компонентів крові";"Повторне друге – 28.09.2020";1;0;1;0;0;0;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3668";"16.06.2020";"Проект Закону про реабілітацію осіб з обмеженнями  життєдіяльності";"Друге читання – 03.12.2020";39;0;36;3;0;0;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3615-1";"25.06.2020";"Проект Закону про внесення змін до статті 19 Закону України \"Про лікарські засоби\" щодо здійснення електронної роздрібної торгівлі лікарськими засобами";"Друге читання – 16.09.2020";17;0;7;6;1;3;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3890";"17.07.2020";"Проект Закону про внесення змін до Закону України \"Про забезпечення санітарного та епідемічного благополуччя населення\" щодо запобігання поширенню коронавірусної хвороби (COVID-19)";"Друге читання – 02.12.2020";4;0;4;0;0;0;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4100-д";"05.11.2020";"Проект Закону про внесення змін до Бюджетного кодексу України";"Друге читання – 14.12.2020";17;0;1;16;0;0;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4358";"10.11.2020";"Проект Закону про внесення змін до деяких законів України щодо охорони здоров’я населення від шкідливого впливу тютюну";"Друге читання – 13.07.2021";3;0;3;0;0;0;0;"Заславський Юрій Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2696";"28.12.2019";"Проект Закону про внесення змін до деяких законодавчих актів України щодо використання світлоповертальних елементів учасниками дорожнього руху";"Друге читання – 02.12.2020";4;0;4;0;0;0;0;"Захарченко Володимир Васильович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2694";"28.12.2019";"Проект Закону про внесення змін до деяких законодавчих актів України щодо використання світлоповертальних елементів пішоходами";"Друге читання – 02.12.2020";2;0;2;0;0;0;0;"Захарченко Володимир Васильович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3959-1";"25.08.2020";"Проект Закону про внесення змін до адміністративного та кримінального законодавства щодо запровадження діяльності Бюро економічної безпеки України";"Друге читання – 16.06.2021";19;0;19;0;0;0;0;"Захарченко Володимир Васильович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5058";"11.02.2021";"Проект Закону про внесення змін до Кодексу України про адміністративні правопорушення щодо виконаних постанов";"Друге читання – 28.04.2021";2;0;2;0;0;0;0;"Захарченко Володимир Васильович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5156";"25.02.2021";"Проект Закону про внесення змін до Кодексу України про адміністративні правопорушення, Кримінального кодексу України та Кримінального процесуального кодексу України у зв'язку із внесенням змін до Податкового кодексу України щодо стимулювання детінізації доходів та підвищення податкової культури громадян шляхом запровадження добровільного декларування фізичними особами належних їм активів та сплати одноразового збору до бюджету";"Друге читання – 02.06.2021";4;0;4;0;0;0;0;"Захарченко Володимир Васильович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3403";"28.04.2020";"Проект Закону про внесення зміни до статті 2 Закону України \"Про правовий режим майна у Збройних Силах України\"";"Друге читання – 03.03.2021";3;0;3;0;0;0;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3553";"28.05.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо удосконалення окремих питань виконання військового обов'язку та ведення військового обліку";"Друге читання – 10.02.2021";76;0;76;0;0;0;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3822";"09.07.2020";"Проект Закону про особливості реформування підприємств оборонно-промислового комплексу державної форми власності";"Друге читання – 09.06.2021";3;0;3;0;0;0;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4201";"09.10.2020";"Проект Закону про обчислення часу в Україні";"Друге читання – 17.03.2021";5;0;3;1;0;1;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4555";"29.12.2020";"Проект Закону про внесення змін до Закону України “Про статус і соціальний захист громадян, які постраждали внаслідок Чорнобильської катастрофи” щодо підвищення рівня пенсійного забезпечення окремих категорій осіб";"Друге читання – 10.06.2021";10;0;0;9;1;0;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4636-1";"08.02.2021";"Проект Закону про внесення змін до Закону України \"Про Статут гарнізонної та вартової служб Збройних Сил України\" щодо військового поховального ритуалу";"Друге читання – 09.06.2021";11;0;11;0;0;0;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5557";"25.05.2021";"Проект Закону про основи національного спротиву";"Друге читання – 14.07.2021";3;0;3;0;0;0;0;"Здебський Юрій Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
4051;"04.09.2020";"Проект Закону України про внесення змін до деяких законодавчих актів щодо удосконалення правового регулювання дистанційної роботи";"Друге читання – 23.12.2020";2;0;0;0;0;2;0;"Зуєв Максим Сергійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3648";"12.06.2020";"Проект Закону про безпеку та якість донорської крові та компонентів крові";"Друге читання – 02.09.2020";57;0;13;26;6;12;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3648";"12.06.2020";"Проект Закону про безпеку та якість донорської крові та компонентів крові";"Повторне друге – 28.09.2020";1;0;1;0;0;0;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3668";"16.06.2020";"Проект Закону про реабілітацію осіб з обмеженнями  життєдіяльності";"Друге читання – 03.12.2020";39;0;36;3;0;0;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3615-1";"25.06.2020";"Проект Закону про внесення змін до статті 19 Закону України \"Про лікарські засоби\" щодо здійснення електронної роздрібної торгівлі лікарськими засобами";"Друге читання – 16.09.2020";18;0;12;3;1;2;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3890";"17.07.2020";"Проект Закону про внесення змін до Закону України \"Про забезпечення санітарного та епідемічного благополуччя населення\" щодо запобігання поширенню коронавірусної хвороби (COVID-19)";"Друге читання – 02.12.2020";4;0;4;0;0;0;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4051";"04.09.2020";"Проект Закону України про внесення змін до деяких законодавчих актів щодо удосконалення правового регулювання дистанційної роботи";"Друге читання – 23.12.2020";2;0;0;0;0;2;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4100-д";"05.11.2020";"Проект Закону про внесення змін до Бюджетного кодексу України";"Друге читання – 14.12.2020";17;0;1;16;0;0;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4358";"10.11.2020";"Проект Закону про внесення змін до деяких законів України щодо охорони здоров’я населення від шкідливого впливу тютюну";"Друге читання – 13.07.2021";3;0;3;0;0;0;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4364";"12.11.2020";"Проект Закону про платіжні послуги";"Друге читання – 14.04.2021";15;0;2;8;4;1;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4613";"19.01.2021";"Проект Закону про внесення змін до Закону України \"Про лікарські засоби\" щодо державної реєстрації лікарських засобів під зобов’язання";"Друге читання – 29.01.2021";8;0;8;0;0;0;0;"Зуб Валерій Олексійович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2289";"18.10.2019";"Проект Закону про внесення змін до статті 4 Закону України \"Про пестициди та агрохімікати\" щодо ввезення пестицидів на митну територію України";"Друге читання – 02.02.2021";1;0;0;1;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2458";"15.11.2019";"Проект Закону про внесення змін до деяких законів України щодо врегулювання окремих питань у сфері надання житлово-комунальних послуг";"Друге читання";1;0;0;1;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3103";"21.02.2020";"Проект Закону про внесення зміни до статті 268 Податкового кодексу України щодо звільнення від сплати туристичного збору внутрішньо переміщених осіб";"Друге читання – 09.09.2020";1;0;1;0;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3485";"18.05.2020";"Проект Закону про внесення змін до деяких законів України щодо вдосконалення виборчого законодавства";"Друге читання – 09.07.2020";4;0;1;3;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3553";"28.05.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо удосконалення окремих питань виконання військового обов'язку та ведення військового обліку";"Друге читання – 10.02.2021";3;0;0;3;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3612";"09.06.2020";"Проект Закону про народовладдя через всеукраїнський референдум";"Друге читання – 18.11.2020";3;0;0;0;0;3;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3648";"12.06.2020";"Проект Закону про безпеку та якість донорської крові та компонентів крові";"Друге читання – 02.09.2020";8;0;1;7;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3648";"12.06.2020";"Проект Закону про безпеку та якість донорської крові та компонентів крові";"Повторне друге – 28.09.2020";2;0;0;2;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3851";"15.07.2020";"Проект Закону про внесення змін до Податкового кодексу України щодо державної підтримки культури, туризму та креативних індустрій";"Друге читання – 15.10.2020";3;0;3;0;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4241";"21.10.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо захисту боржників при врегулюванні простроченої заборгованості";"Друге читання – 11.03.2021";72;0;39;21;3;9;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4364";"12.11.2020";"Проект Закону про платіжні послуги";"Друге читання – 14.04.2021";134;0;134;0;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4367";"12.11.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо вдосконалення питань організації корпоративного управління в банках та інших питань функціонування банківської системи";"Друге читання – 17.06.2021";5;0;0;3;2;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4398";"18.11.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо реструктуризації зобов’язань за кредитами в іноземній валюті та адаптації процедур неплатоспроможності фізичних осіб";"Друге читання – 08.04.2021";4;0;4;0;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4399";"18.11.2020";"Проект Закону про внесення змін до Податкового кодексу України (щодо реструктуризації зобов’язань за кредитами в іноземній валюті та адаптації процедур неплатоспроможності фізичних осіб)";"Друге читання – 08.04.2021";3;0;2;0;0;1;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4475";"09.12.2020";"Проект Закону про внесення змін до розділу IV \"Прикінцеві та перехідні положення\" Закону України \"Про споживче кредитування\" (щодо кредитів, наданих в іноземній валюті)";"Друге читання – 08.04.2021";34;0;27;0;2;5;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4578-1";"29.12.2020";"Проект Закону про внесення змін до деяких законодавчих актів щодо окремих питань приєднання до газотранспортної або газорозподільної системи";"Друге читання – 17.06.2021";7;0;0;7;0;0;0;"Кінзбурська Вікторія Олександрівна, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3716";"22.06.2020";"Проект Закону про внесення змін до Повітряного кодексу України щодо удосконалення законодавчого врегулювання у сфері безпілотних повітряних суден цивільної авіації";"Друге читання – 14.07.2021";4;0;4;0;0;0;0;"Кісєль Юрій Григорович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4376-1";"16.11.2020";"Проект Закону про внесення змін до статті 7 Закону України “Про автомобільний транспорт” щодо організації пасажирських перевезень";"Друге читання – 15.06.2021";4;0;4;0;0;0;0;"Кісєль Юрій Григорович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4629-1";"09.02.2021";"Проект Закону про внесення змін до деяких законів України щодо вдосконалення механізмів формування мережі ліцеїв для запровадження якісної профільної середньої освіти";"Друге читання – 24.06.2021";5;0;1;0;1;3;0;"Кіссе Антон Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5323";"01.04.2021";"Проект Закону про внесення змін до Закону України \"Про засади державної регіональної політики\"";"Друге читання – 14.07.2021";7;0;0;4;1;2;0;"Кіссе Антон Іванович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3103";"21.02.2020";"Проект Закону про внесення зміни до статті 268 Податкового кодексу України щодо звільнення від сплати туристичного збору внутрішньо переміщених осіб";"Друге читання – 09.09.2020";1;0;0;1;0;0;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3503";"19.05.2020";"Проект Закону про внесення змін до Кодексу України про адміністративні правопорушення щодо особливостей складення протоколу про адміністративне правопорушення стосовно недодержання встановлених законом строків (термінів) надання відповіді на звернення або запит народного депутата України";"Друге читання – 09.06.2021";4;0;0;0;4;0;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4533";"21.12.2020";"Проект Закону про конституційну процедуру";"Друге читання – 17.06.2021";4;0;1;2;0;1;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4613";"19.01.2021";"Проект Закону про внесення змін до Закону України \"Про лікарські засоби\" щодо державної реєстрації лікарських засобів під зобов’язання";"Друге читання – 29.01.2021";2;0;0;1;1;0;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4651";"27.01.2021";"Пропозиції Президента України до Закону  \"Про внесення змін до Кодексу України про адміністративні правопорушення, Кримінального кодексу України щодо вдосконалення відповідальності за декларування недостовірної інформації та неподання суб'єктом декларування декларації особи, уповноваженої на виконання функцій держави або місцевого самоврядування\"";"Друге читання – 19.05.2021";12;0;0;12;0;0;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5557";"25.05.2021";"Проект Закону про основи національного спротиву";"Друге читання – 14.07.2021";5;0;1;3;0;1;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5558";"25.05.2021";"Проект Закону про внесення зміни до статті 1 Закону України \"Про чисельність Збройних Сил України\" щодо збільшення чисельності Збройних Сил України у зв'язку із прийняттям Закону України \"Про основи національного спротиву\"";"Друге читання – 14.07.2021";1;0;0;0;0;1;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3508-д";"04.06.2021";"Проект Закону про заходи, спрямовані на подолання кризових явищ та забезпечення фінансової стабільності на ринку природного газу";"Друге читання – 13.07.2021";1;0;0;1;0;0;0;"Кіт Андрій Богданович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2415";"11.11.2019";"Проект Закону про внесення змін до Закону України \"Про судоустрій і статус суддів\" у зв'язку з прийняттям Закону України \"Про розвідку\"";"Друге читання – 17.02.2021";1;0;1;0;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2443";"14.11.2019";"Проект Закону про внесення змін до статті 46 Житлового кодексу Української РСР щодо позачергового забезпечення житлом осіб, які взяті ні облік до 01 січня 1993 року та проживають у житлі тимчасового призначення";"Друге читання – 17.02.2021";3;0;0;1;2;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"2695";"28.12.2019";"Проект Закону про внесення змін до деяких законодавчих актів України щодо посилення відповідальності за окремі правопорушення у сфері безпеки дорожнього руху";"Друге читання – 18.11.2020";16;0;5;9;1;1;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3118";"24.02.2020";"Проект Закону про внесення змін до Закону України \"Про місцеве самоврядування в Україні\" щодо забезпечення додержання державних гарантій місцевого самоврядування та захисту його економічних основ";"Друге читання – 16.09.2020";3;0;0;2;0;1;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3450";"08.05.2020";"Пропозиції Президента України до Закону  \"Про внесення змін до Закону України \"Про запобігання корупції\" щодо упорядкування окремих питань захисту викривачів\"";"Друге читання – 15.12.2020";7;0;3;4;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3489";"15.05.2020";"Проект Закону про внесення змін до статті 91 Закону України \"Про державну службу\"";"Друге читання – 03.02.2021";1;0;0;0;1;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3491";"18.05.2020";"Пропозиції Президента України до Закону  \"Про внесення змін до Закону України \"Про державну службу\" щодо кандидатського резерву\"";"Друге читання – 30.06.2020";2;0;0;2;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3205-2";"25.05.2020";"Проект Закону про Фонд часткового гарантування кредитів в сільському господарстві";"Друге читання – 31.03.2021";71;0;3;64;0;4;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3576";"02.06.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо посилення відповідальності за незаконне видобування корисних копалин";"Друге читання – 28.04.2021";1;0;1;0;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3612";"09.06.2020";"Проект Закону про народовладдя через всеукраїнський референдум";"Друге читання – 18.11.2020";2;0;0;1;0;1;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3716";"22.06.2020";"Проект Закону про внесення змін до Повітряного кодексу України щодо удосконалення законодавчого врегулювання у сфері безпілотних повітряних суден цивільної авіації";"Друге читання – 14.07.2021";3;0;0;2;1;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3913";"21.07.2020";"Проект Закону про внесення змін до деяких законів України щодо утворення військово-цивільних адміністрацій";"Друге читання – 16.12.2020";8;0;5;0;0;3;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3952";"03.08.2020";"Проект Закону про внесення змін до деяких законодавчих актів щодо забезпечення відкритості інформації про розмір оплати праці в державних компаніях";"Друге читання – 11.03.2021";1;0;0;1;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3006а";"25.08.2020";"Проект Закону про внесення змін до Закону України \"Про державну допомогу сім'ям з дітьми\" щодо надання при народженні дитини одноразової натуральної допомоги \"пакунок малюка\"";"Друге читання – 29.09.2020";7;0;0;7;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4096";"14.09.2020";"Проект Закону про внесення змін до Закону України \"Про державну службу\" щодо зняття вікових обмежень для роботи на державній службі";"Друге читання – 14.12.2020";3;0;0;3;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4135";"21.09.2020";"Проект Закону про засади державної антикорупційної політики на 2020—2024 роки";"Друге читання – 16.03.2021";79;0;17;51;6;5;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4303";"02.11.2020";"Проект Закону про стимулювання розвитку цифрової економіки в Україні";"Друге читання – 18.06.2021";18;0;0;13;5;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4416-1";"10.12.2020";"Проект Закону про внесення змін до Закону України \"Про індустріальні парки\", спрямованих на залучення інвестицій в промисловий сектор економіки шляхом запровадження стимулів в індустріальних парках";"Друге читання – 12.07.2021";23;0;7;13;2;1;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4486";"10.12.2020";"Проект Закону про внесення змін до деяких законів України щодо статусу національного та ефективного управління закладами освіти і державним майном";"Друге читання – 12.03.2021";5;0;0;5;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4546";"24.12.2020";"Проект Закону про внесення змін до деяких законодавчих актів України щодо вдосконалення механізмів виведення банків з ринку та задоволення вимог кредиторів цих банків";"Друге читання – 17.06.2021";13;0;1;11;1;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"4651";"27.01.2021";"Пропозиції Президента України до Закону  \"Про внесення змін до Кодексу України про адміністративні правопорушення, Кримінального кодексу України щодо вдосконалення відповідальності за декларування недостовірної інформації та неподання суб'єктом декларування декларації особи, уповноваженої на виконання функцій держави або місцевого самоврядування\"";"Друге читання – 19.05.2021";2;0;0;2;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"3711-д";"29.01.2021";"Пропозиції Президента України до Закону  про внесення змін до Закону України \"Про судоустрій і статус суддів\" та деяких законів України щодо відновлення роботи Вищої кваліфікаційної комісії суддів України";"Друге читання – 28.04.2021";4;0;0;4;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5068";"15.02.2021";"Проект Закону про внесення змін до деяких законів України щодо порядку обрання (призначення) на посади членів Вищої ради правосуддя та діяльності дисциплінарних інспекторів Вищої ради правосуддя";"Друге читання – 30.06.2021";41;0;1;35;5;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5141";"24.02.2021";"Проект Закону про внесення змін до Закону України про Національне агентство України з питань виявлення, розшуку та управління активами, одержаними від корупційних та інших злочинів щодо гарантій прав українських та іноземних інвесторів";"Друге читання – 14.07.2021";4;0;3;1;0;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
"5153";"25.02.2021";"Проект Закону про внесення змін до Податкового кодексу України щодо стимулювання детінізації доходів та підвищення податкової культури громадян шляхом запровадження добровільного декларування фізичними особами належних їм активів та сплати одноразового збору до бюджету";"Друге читання – 13.05.2021";35;0;8;25;2;0;0;"Кабаченко Володимир Вікторович, IX скликання.
                Пропозиції та поправки, подані до законопроектів"
